id,surname,forename,initials,age_text,honours,date_of_death,date_of_death2,rank,regiment,secondary_regiment,unitshipsquadron,country,servicenumberexport,cemeterymemorial,gravereference,additionalinformation,
137731,WOOD,JOHN ALEXANDER,J A,30,,27/10/1917,,Private,Canadian Infantry,,"""B"" Coy. 43rd Bn.",Belgium,'859270',NINE ELMS BRITISH CEMETERY,VII. A. 5.,"Son of Andrew and Mary Wood, of Turriff, Aberdeenshire, Scotland."
138942,WOOD,HAROLD,H,22,,25/06/1916,,Private,King's Shropshire Light Infantry,,6th Bn.,Belgium,'16523',VLAMERTINGHE MILITARY CEMETERY,II. E. 17.,"Son of Enoch and Sarah Ann Wood, of 139, Stourbridge Road, Lye, Worcestershire."
138943,WOOD,JOHN,J,29,,14/05/1915,,Private,5th Dragoon Guards (Princess Charlotte of Wales's),,,Belgium,'6498',VLAMERTINGHE MILITARY CEMETERY,II. E. 5.,"Son of James and Henrietta McBain, of 108, Causewayend, Aberdeen."
138944,WOOD,,S,,,17/06/1915,,Acting Bombardier,Royal Field Artillery,,111th Bty.,Belgium,'58647',VLAMERTINGHE MILITARY CEMETERY,III. A. 8.,
139664,WOOD,ALMERIC WATKINS,A W,23,,26/09/1915,,Second Lieutenant,Oxford and Bucks Light Infantry,,5th Bn.,Belgium,,POPERINGHE NEW MILITARY CEMETERY,I. A. 22.,"Son of Richard Somerville Wood and Frances Harriet Wood, of Chelsea, London. Educated at Beaumont College and Merton College, Oxford."
139665,WOOD,JAMES HARRY,J H,20,,19/06/1917,,Gunner,Royal Field Artillery,,"""D"" Bty. 174th Bde.",Belgium,'132970',POPERINGHE NEW MILITARY CEMETERY,II. G. 18.,"Son of Harry and Mary Eliza Wood, of 211, Bacchus Rd., Birmingham."
139666,WOOD,,S,,,19/12/1915,,Rifleman,Rifle Brigade,,8th Bn.,Belgium,'S/7699',POPERINGHE NEW MILITARY CEMETERY,I. E. 32.,
139667,WOOD,,W,,,19/06/1917,,Private,The King's (Liverpool Regiment),Royal Engineers,7th Bn.,Belgium,'267655',POPERINGHE NEW MILITARY CEMETERY,II. G. 13.,
140651,WOOD,REGINALD GEORGE,R G,25,,18/09/1917,,Gunner,Royal Field Artillery,,64th Bty. 5th Bde.,Belgium,'681402',BRANDHOEK NEW MILITARY CEMETERY NO.3,I. F. 14.,"Son of Thomas and Ann Wood, of 50, King St., Lancaster; husband of Margaret Wood, of 77, Clayton St., Bradford, Yorks."
140652,WOOD,ROBERT WILFRID,R W,21,,19/08/1917,,Rifleman,Royal Irish Rifles,,14th Bn.,Belgium,'14/6519',BRANDHOEK NEW MILITARY CEMETERY NO.3,I. B. 5.,"Son of Minnie and the late Robert Wood, of Cressington, Liverpool."
140653,WOOD,,W A,29,,27/08/1917,,Rifleman,London Regiment (Post Office Rifles),,8th Bn.,Belgium,'371676',BRANDHOEK NEW MILITARY CEMETERY NO.3,I. C. 2.,"Son of Mr. and Mrs. W. Wood, of Leicester; husband of Gertrude Wood, of 68, Cobden St., Humberstone Rd., Leicester."
1434750,WOOD,,E,20,,26/08/1918,,Private,North Staffordshire Regiment,,7th Bn.,Azerbaijan,'29937',BAKU MEMORIAL,,"Son of Albert and Lavinia Wood, of 72, Raglan St., Fenton, Stoke-on-Trent. (Believed to be buried Baku British Military Cemetery)."
143527,WOOD,ABRAHAM,A,31,,05/12/1917,,Gunner,Royal Field Artillery,,H.Q. 186th Bde.,Belgium,'L/41277',VLAMERTINGHE NEW MILITARY CEMETERY,XII. A. 7.,"Son of James and Elizabeth Wood, of Oldham; husband of Elizabeth Wood, of 31, Radnor St., Werneth, Oldham, Lancs."
143528,WOOD,,A,,,07/11/1917,,Private,Machine Gun Corps,,3rd Coy.,Belgium,'42637',VLAMERTINGHE NEW MILITARY CEMETERY,IX. C. 12.,
143529,WOOD,HAROLD,H,28,,02/08/1917,,Gunner,Royal Garrison Artillery,,99th Siege Bty.,Belgium,'70698',VLAMERTINGHE NEW MILITARY CEMETERY,VII. B. 19.,"Son of Amos and Harriet Wood, of Dormans Land, Surrey."
143530,WOOD,,J,,,15/09/1917,,Private,Royal Sussex Regiment,,5th Bn.,Belgium,'240216',VLAMERTINGHE NEW MILITARY CEMETERY,XII. H. 15.,
143531,WOOD,,J F H,,,24/07/1917,,Gunner,Royal Field Artillery,,"""A"" Bty. 241st Bde.",Belgium,'845415',VLAMERTINGHE NEW MILITARY CEMETERY,V. A. 5.,
143532,WOOD,WILLIAM HAROLD,W H,30,,23/07/1917,,Gunner,Royal Field Artillery,,55th Div. Ammunition Col.,Belgium,'705072',VLAMERTINGHE NEW MILITARY CEMETERY,V. A. 1.,"Son of Geo. F. and Elizabeth Wood, of 2, St. John's Avenue, Longsight, Manchester. Born at Manchester."
1438074,WOOD,ERNEST,E,26,,26/10/1919,,Private,Yorkshire Regiment,,"""D"" Coy. 1st Bn.",India,'9625',DELHI MEMORIAL (INDIA GATE),Face 1.,"Son of John William and Alice J Wood, of 5, Haigh Farm, Moorside Rd., Eccleshill, Bradford. (Buried Peshawar (Right) B.C. XLV. 71.)."
1438075,WOOD,,F J H,,,26/01/1919,,Driver,Royal Field Artillery,,38th Bty.,India,'236625',DELHI MEMORIAL (INDIA GATE),Face 1.,(Buried Nowshera Mil. Cem. L. 37).
1439260,WOOD,ALBERT,A,,,30/12/1917,,Private,Royal Scots,,7th Bn.,Egypt,'202033',CHATBY MEMORIAL,,
1439261,WOOD,RUSSELL,R,,,30/12/1917,,Private,Norfolk Regiment,,3rd Bn.,Egypt,'37181',CHATBY MEMORIAL,,"Son of Russell Colpoys Wood, of The Aspens, West Drayton, Middx."
1448873,WOOD,THOMAS PERCIVAL,T P,33,,25/09/1915,,Lieutenant,Indian Army Reserve of Officers,3rd Queen Alexandra's Own Gurkha Rifles,,France,,NEUVE-CHAPELLE MEMORIAL,Panel 1.,"Son of Mary Wood, of Carlisle Lodge, Howard Rd., South Norwood, London, and the late Thomas Percival Wood; husband of the late Frances Mary Wood. Educated at Dulwich College. Classical scholarof Peterhouse College (Cantab.). Graduated 1904. Principal of Lu Martimere College, Lucknow, 1910. Volunteered Aug., 1914."
1451056,WOOD,GEORGE HENRY,G H,37,,10/07/1918,,Lance Corporal,Somerset Light Infantry,,"""C"" Coy.  1st Garrison Bn.",Pakistan,'34649',KARACHI 1914-1918 WAR MEMORIAL,,"Son of Frank and Jessie Wood; husband of Elizabeth Ellen Wood, of Leytonstone, London Printers Reader."
1453373,WOOD,ALAN DOUGLAS,A D,,,01/09/1918,,Corporal,"Australian Infantry, A.I.F.",,41st Bn.,France,'308',VILLERS-BRETONNEUX MEMORIAL,,"Son of Mary Elizabeth Wood and the late George Wood. Born at Mirani Mackay, Queensland."
1453374,WOOD,ALFRED,A,34,,06/05/1917,,Private,"Australian Infantry, A.I.F.",,11th Bn.,France,'6834',VILLERS-BRETONNEUX MEMORIAL,,"Son of Joseph and Harriet Wood; husband of Sarah J. Wood, of Washington St., Victoria Park, Western Australia. Born at Leeds, England."
1453375,WOOD,ARCHIBALD VIVIAN,A V,25,,11/04/1917,,Private,"Australian Infantry, A.I.F.",,47th Bn.,France,'1751',VILLERS-BRETONNEUX MEMORIAL,,"Youngest son of James and Catherine M. Wood, of '' Emohruo '', Brighton Rd., West End, South Brisbane, Queensland. Born at Charters Towers, Queensland."
1453376,WOOD,ARTHUR GORDON,A G,24,,11/08/1918,,Private,"Australian Infantry, A.I.F.",,8th Bn.,France,'7063',VILLERS-BRETONNEUX MEMORIAL,,"Son of Arthur and Marion Wood, of 118, Gillies St., Fairfield, Victoria, Australia."
1453377,WOOD,CYRIL,C,24,,03/11/1916,06/11/1916,Private,"Australian Infantry, A.I.F.",,28th Bn.,France,'3650',VILLERS-BRETONNEUX MEMORIAL,,"Son of Alfred and Matilda Wood, of 11, South St., Ii remantle, Western Australia. Born at Melbourne."
1453378,WOOD,ERNEST CHARLES,E C,22,,27/07/1916,04/08/1916,Sergeant,"Australian Infantry, A.I.F.",,22nd Bn.,France,'1751',VILLERS-BRETONNEUX MEMORIAL,,"Son of George Charles and Isabella Wood, of ""Belwood""; Abbott St., Sandringham, Victoria. Born at Kensington, Victoria."
1453379,WOOD,GEORGE,G,,,07/04/1918,,Private,"Australian Infantry, A.I.F.",,20th Bn.,France,'4788',VILLERS-BRETONNEUX MEMORIAL,,
1453380,WOOD,GEORGE PRESTON,G P,18,,04/08/1916,06/08/1916,Private,"Australian Infantry, A.I.F.",,28th Bn.,France,'4569',VILLERS-BRETONNEUX MEMORIAL,,"Son of Georgina Wood, of Donnybrook, Western Australia, and the late Abraham Wood."
1453381,WOOD,HAROLD CHARLES,H C,37,,16/08/1916,,Private,"Australian Infantry, A.I.F.",,50th Bn.,France,'3971',VILLERS-BRETONNEUX MEMORIAL,,"Son of Fredrick Walkden Wood and Maria Wood; husband of Lottie C. Wood, of 74, Kingston Terrace, North Adelaide, South Australia."
1453382,WOOD,HENRY,H,,,12/04/1917,,Private,Australian Machine Gun Corps,,6th Coy.,France,'712',VILLERS-BRETONNEUX MEMORIAL,,
1453383,WOOD,HUBERT ERNEST,H E,21,,05/04/1918,,Private,"Australian Infantry, A.I.F.",,51st Bn.,France,'2851',VILLERS-BRETONNEUX MEMORIAL,,"Son of Annie Ada Loder (formerly Wood), of Holyoake, Western Australia, and the late William James Wood."
1453384,WOOD,IAN JOHN,I J,23,,06/05/1917,,Private,"Australian Infantry, A.I.F.",,11th Bn.,France,'4011',VILLERS-BRETONNEUX MEMORIAL,,Son of James and Annie Wood. Born in Scotland.
1453385,WOOD,JAMES,J,,,14/11/1916,,Private,"Australian Infantry, A.I.F.",,26th Bn.,France,'2185',VILLERS-BRETONNEUX MEMORIAL,,"Son of Frank and Lizzie Wood (nee Davey). Born at Tiverton, Devon, England."
1453386,WOOD,JOHN HENRY,J H,,,25/07/1916,,Private,"Australian Infantry, A.I.F.",,11th Bn.,France,'4317',VILLERS-BRETONNEUX MEMORIAL,,
1453387,WOOD,JOHN WILLIAM THOMAS,J W T,27,,03/05/1917,,Corporal,"Australian Infantry, A.I.F.",,26th Bn.,France,'3156',VILLERS-BRETONNEUX MEMORIAL,,"Son of Tom and Mary Alice Wood, of Vine Cottage, Nebo, Queensland."
1453388,WOOD,RICHARD HENRY,R H,17,,15/08/1916,,Private,"Australian Infantry, A.I.F.",,51st Bn.,France,'2472',VILLERS-BRETONNEUX MEMORIAL,,"Son of Georgina Wood, of Donnybrook, Western Australia, and the late Abraham Wood."
1453389,WOOD,SIM MCGREGOR,S M,33,,24/04/1918,,Lieutenant,"Australian Infantry, A.I.F.",,11th Bn.,France,,VILLERS-BRETONNEUX MEMORIAL,,"Son of James and Jane McGregor Wood. Born at Aberdeen, Scotland."
1464056,WOOD,EDWARD,E,,,01/10/1916,,Private,"Otago Regiment, N.Z.E.F.",,2nd Bn.,France,'9/2015',CATERPILLAR VALLEY (NEW ZEALAND) MEMORIAL,,"Son of Mary Ann Wood, of Dunedin."
1464057,WOOD,ROBERT EDWARD,R E,21,,30/09/1916,,Rifleman,New Zealand Rifle Brigade,,2nd Bn. 3rd,France,'24/665',CATERPILLAR VALLEY (NEW ZEALAND) MEMORIAL,,"Son of Mr. and Mrs. R. F. M. Wood, of Belswardyne Hall, Cressage, Salop, England."
1464058,WOOD,THOMAS,T,35,,16/09/1916,,Private,"Wellington Regiment, N.Z.E.F.",,Hawke's Bay Coy. 1st Bn.,France,'10/3132',CATERPILLAR VALLEY (NEW ZEALAND) MEMORIAL,,"Son of Mrs. Janet S. Wood, of 10, New Row, Tranent, East Lothian, Scotland; husband of the late Elizabeth Fieldes Wood."
1464059,WOOD,THOMAS HAROLD,T H,,,27/09/1916,,Private,"Canterbury Regiment, N.Z.E.F.",,1st Bn.,France,'6/2329',CATERPILLAR VALLEY (NEW ZEALAND) MEMORIAL,,
1466322,WOOD,RAYMOND,R,27,,30/10/1918,,Private,Machine Gun Corps (Infantry),,,India,'81747',WELLINGTON GARRISON CEMETERY,Plot 15. Row D. Grave 9.,"Son of Richard and Elizabeth Wood, of Sabden; husband of Annie C. Wood, of 125, Rydal Mount, Sabden, Lancashire."
1475897,WOOD,CATHERINE BERYL.,C B,25,,15/02/1947,,Commissioner,Control Commission (B.E.),,,Germany,,MUNSTER HEATH WAR CEMETERY,6. A. 16.,"Daughter of Reginald Melton Wood and Mary Catherine Wood, of Edmonton, Middlesex."
1475898,WOOD,WILLIAM JAMES (JACK),W J,21,,10/06/1945,,Private,Middlesex Regiment,,2nd Bn.  Princess Louise's Kensington Regt.,Germany,'14280667',MUNSTER HEATH WAR CEMETERY,2. F. 3.,"Son of James W. and Dorothy Wood, of South Tottenham, Middlesex."
1482346,WOOD,CHARLES BEECHER,C B,24,,04/11/1918,,Private,Kent Cyclist Battalion,,1st/1st,India,'265139',DALHOUSIE MILITARY CEMETERY,Plot 5. Grave 22.,Son of Alfred and Florence Fanny Wood.
150615,WOOD,ALBERT VICTOR,A V,20,,17/08/1917,,Private,London Regiment (London Scottish),,14th Bn.,Belgium,'515059',LIJSSENTHOEK MILITARY CEMETERY,XVII. H. 5A.,"Son of William John and Sarah Wood, of 2, Farquhar Rd., Upper Norwood, London."
150616,WOOD,ALFRED WILLIAM JOHN,A W J,24,,31/07/1917,,Acting Bombardier,Royal Field Artillery,,"""C"" Bty. 82nd Bde.",Belgium,'92925',LIJSSENTHOEK MILITARY CEMETERY,XVI. G. 8.,"Son of Alfred and Violet Elizabeth Wood, of Brantham, Manningtree, Essex."
150617,WOOD,,A,,,07/07/1915,,Lance Corporal,Hampshire Regiment,,1st Bn.,Belgium,'6735',LIJSSENTHOEK MILITARY CEMETERY,III. D. 2.,
150618,WOOD,BENJAMIN,B,,,28/05/1917,,Lance Corporal,Machine Gun Corps (Heavy Branch),,"3rd Coy. ""A"" Bn.",Belgium,'76059',LIJSSENTHOEK MILITARY CEMETERY,XII. B. 26.,"Husband of Annie Wood, of 5, Paper Lane, Oldbury, Birmingham."
150619,WOOD,,B,,,23/03/1917,,Gunner,Royal Garrison Artillery,,154th (Hants) Heavy Bty.,Belgium,'353939',LIJSSENTHOEK MILITARY CEMETERY,XI. C. 10.,
150620,WOOD,CHARLES HENRY,C H,36,,25/07/1917,,Gunner,Royal Garrison Artillery,,27th Siege Bty.,Belgium,'107222',LIJSSENTHOEK MILITARY CEMETERY,XVI. H. 14A.,"Only son of the late Charles Harris Wood and Charlotte Wood, of Keynsham, Somerset."
150621,WOOD,ERNEST,E,30,,13/09/1916,,Private,King's Own (Royal Lancaster Regiment),,1st Bn.,Belgium,'17399',LIJSSENTHOEK MILITARY CEMETERY,X. B. 3.,"Son of John Joseph and Sarah Wood, of Manchester."
150622,WOOD,ERNEST BANKS,E B,31,,04/01/1917,,Private,Royal Fusiliers,,26th Bn.,Belgium,'46066',LIJSSENTHOEK MILITARY CEMETERY,X. D. 3A.,"Son of William Randall Wood; husband of Blanche Wood, of Middle North Coombe, Templeton, Tiverton, Devon."
150623,WOOD,,E J,23,,11/12/1917,,Rifleman,King's Royal Rifle Corps,,8th Bn.,Belgium,'R/39167',LIJSSENTHOEK MILITARY CEMETERY,XXVII. D. 21A.,"Son of George and Emma Wood, of Bethnal Green, London."
150624,WOOD,FRANK CHARLES,F C,19,,30/12/1917,,Private,Worcestershire Regiment,,1st Bn.,Belgium,'37426',LIJSSENTHOEK MILITARY CEMETERY,XXVI. D. 2A.,"Son of Mr. and Mrs. C. Wood, of 2, The Quadrant, Wonford Rd., Exeter."
150625,WOOD,FREDRICK,F,24,,11/04/1918,,Private,West Yorkshire Regiment (Prince of Wales's Own),,1st/7th Bn.,Belgium,'266531',LIJSSENTHOEK MILITARY CEMETERY,XXVI. EE. 4A.,"Son of Charles Wood, of Newland Bungalow, Eastrington, Brough, Yorks. Native of Leeds."
150626,WOOD,,F,,,31/08/1917,,Private,The King's (Liverpool Regiment),,9th Bn.,Belgium,'332602',LIJSSENTHOEK MILITARY CEMETERY,XVIII. F. 1.,
150627,WOOD,GEORGE THOMAS,G T,,,21/02/1916,,Sapper,Royal Engineers,,77th Field Coy.,Belgium,'44561',LIJSSENTHOEK MILITARY CEMETERY,IV. D. 21.,"Husband of Beatrice Wood, of 2/17, Owen St., Edgbaston, Birmingham."
150628,WOOD,HAROLD,H,20,,16/10/1918,,Private,Lancashire Fusiliers,,17th Bn.,Belgium,'306036',LIJSSENTHOEK MILITARY CEMETERY,XXXV. A. 1.,"Son of Samuel and Clara Wood, of Woodhouse Lodge, Woodhouse Lane, Ashton-on-Mersey, Sale, Manchester. Born Manchester."
150629,WOOD,HARRY,H,18,,14/07/1918,,Private,Durham Light Infantry,,"""D"" Coy. 2nd Bn.",Belgium,'92081',LIJSSENTHOEK MILITARY CEMETERY,XXVIII. G. 2A.,"Son of George Henry and Clara Elizabeth Wood, of 3, Beck Rd., Roundhay Rd., Leeds."
150630,WOOD,HARRY,H,28,,13/04/1918,,Private,Worcestershire Regiment,,4th Bn.,Belgium,'202956',LIJSSENTHOEK MILITARY CEMETERY,XXVI. F. 5.,"Son of Mary Wood, of 3, Pretoria Villa, Merick Rd., Malvern Link, Malvern."
150631,WOOD,,H R,19,,18/08/1915,,Private,Royal Fusiliers,,2nd Bn.,Belgium,'2201',LIJSSENTHOEK MILITARY CEMETERY,III. C. 16A.,"Son of George Thomas and Anne Mary Wood, of 68c, Talfourd Rd., Peckham, London."
150632,WOOD,JOSEPH,J,24,,30/04/1916,,Private,Grenadier Guards,,1st Bn.,Belgium,'21710',LIJSSENTHOEK MILITARY CEMETERY,VI. B. 33.,"Son of John and Ann Jane Wood; husband of Esther Ann Wood, of 145, Fleet St., Ashton-under-Lyne."
150633,WOOD,,J,,,15/07/1917,,Bombardier,Royal Field Artillery,,"""A"" Bty. 38th Bde.",Belgium,'123108',LIJSSENTHOEK MILITARY CEMETERY,XVI. B. 19.,
150634,WOOD,,J,,,19/07/1915,,Rifleman,Rifle Brigade,,8th Bn.,Belgium,'S/105',LIJSSENTHOEK MILITARY CEMETERY,III. C. 6A.,
150635,WOOD,,J R B,,,09/08/1915,,Private,Durham Light Infantry,,2nd Bn.,Belgium,'8249',LIJSSENTHOEK MILITARY CEMETERY,I. C. 6.,
150636,WOOD,,P,,,03/03/1916,,Lance Corporal,Duke of Wellington's (West Riding Regiment),,9th Bn.,Belgium,'9/12654',LIJSSENTHOEK MILITARY CEMETERY,IV. D. 46.,
150637,WOOD,,R J,,,14/07/1917,,Bombardier,Royal Garrison Artillery,,129th Siege Bty.,Belgium,'70183',LIJSSENTHOEK MILITARY CEMETERY,XVI. B. 12A.,
150638,WOOD,THOMAS GILBERT,T G,24,M M,04/10/1917,,Lance Corporal,Devonshire Regiment,,9th Bn.,Belgium,'10372',LIJSSENTHOEK MILITARY CEMETERY,XX. F. 12A.,"Son of Thomas and Louisa Wood, of ""Summerville,"" Batson, Salcombe, Devon."
150639,WOOD,THOMAS MATTHEW,T M,22,,03/03/1916,,Private,Sherwood Foresters (Notts and Derby Regiment),,"""B"" Coy. 2nd Bn.",Belgium,'22782',LIJSSENTHOEK MILITARY CEMETERY,II. B. 47.,"Son of James and Mary Wood, of Mill Lane, Pinxton, Nottingham."
150640,WOOD,WILLIAM,W,32,,15/07/1915,,Private,York and Lancaster Regiment,,1st/5th Bn.,Belgium,'2329',LIJSSENTHOEK MILITARY CEMETERY,III. B. 16.,"Husband of Theresa Wood, of 16, Rushton Terrace, Northville St., Nottingham."
150641,WOOD,WILLIAM HENRY,W H,23,,12/10/1915,,Lance Corporal,Royal Fusiliers,,4th Bn.,Belgium,'7090',LIJSSENTHOEK MILITARY CEMETERY,I. B. 9A.,"Son of John W. and Florence Wood, of 6, Fornham Rd., Bury St. Edmund's."
150642,WOOD,WILLIAM HENRY,W H,39,,13/02/1916,,Private,South Staffordshire Regiment,,8th Bn.,Belgium,'13274',LIJSSENTHOEK MILITARY CEMETERY,II. D. 42A.,"Brother of Emma Wood, of New Cross, Union, Wolverhampton."
150643,WOOD,,W,25,,27/05/1917,,Gunner,Royal Field Artillery,,51st Bty. 39th Bde.,Belgium,'9144',LIJSSENTHOEK MILITARY CEMETERY,XII. B. 25A.,"Only son of Thomas and Ellen Wood, of 31, Peel St., Clitheroe, Lancs."
1520372,WOOD,JAMES ARCHIBALD,J A,34,,26/08/1918,,Private,North Staffordshire Regiment,,7th Bn.,Iran,'31610',TEHRAN MEMORIAL,Panel 4. Column 2.,"Husband of Mary Wood, of Scots Gap, Boulmer, Northumberland."
1525786,WOOD,NIGEL DUDLEY BIGLAND,N D B,33,,26/04/1941,,Flight Lieutenant,Royal Air Force Volunteer Reserve,,,United Kingdom,'70748',BIDSTON (ST. OSWALD) CHURCHYARD,N.E. part.,"Son of Robert Dudley and Hilda Gertrude Wood, of Bidston. B.Sc. (Liverpool)."
1526536,WOOD,CHARLES STEWART GRANT,C S G,33,,12/03/1944,,Flying Officer,Royal Air Force Volunteer Reserve,,,United Kingdom,'155765',CHESTER (BLACON) CEMETERY,Sec. A. Grave 542.,"Son of James Wood, M.A., B.Sc., F.C.I.S. and of Jessie Gordon Wood (nee Grant); husband of Doris Joyce Wood, of Prestwich, Lancashire."
1526537,WOOD,DONALD ZACHARY TAYLOR,D Z T,26,,14/10/1944,,Flight Lieutenant,Royal Canadian Air Force,,434 Sqdn.,United Kingdom,'C/1771',CHESTER (BLACON) CEMETERY,Sec. A. Grave 102.,"Son of Stuart Taylor Wood and Gertrude Maude Wood; husband of Marie Mignonne Helene Wood, of Ottawa, Ontario. Canada."
153173,WOOD,RICHARD,R,23,,06/04/1916,,Private,Canadian Infantry,,13th Bn.,Belgium,'24764',RENINGHELST NEW MILITARY CEMETERY,I. B. 13.,"(served as SHERWOOD). Son of Richard and Amelia Wood, of 106, Stanley St., Atherton, Manchester, England."
153174,WOOD,,W,22,,23/06/1916,,Lance Corporal,Canadian Infantry,,18th Bn.,Belgium,'53177',RENINGHELST NEW MILITARY CEMETERY,I. H. 9.,"Son of Thomas Wood, of Southend-on-Sea, England."
1531952,WOOD,ARTHUR GEORGE FREDERICK,A G F,33,,15/06/1944,,Flight Sergeant,Royal Air Force Volunteer Reserve,,179 Sqdn.,United Kingdom,'1318834',RUNNYMEDE MEMORIAL,Panel 223.,"Son of George Arthur and Helen Casello Wood, of Deal, Kent."
1531953,WOOD,ALAN RICHARD,A R,,,05/04/1943,,Sergeant,Royal Air Force Volunteer Reserve,,57 Sqdn.,United Kingdom,'1230388',RUNNYMEDE MEMORIAL,Panel 170.,
1531954,WOOD,ALAN WILLIAM,A W,20,,31/05/1943,,Flight Sergeant,Royal New Zealand Air Force,,180 Sqdn.,United Kingdom,'414535',RUNNYMEDE MEMORIAL,Panel 199.,"Son of Reginald Charles and Hazel Florence Wood, of New Lynn, Auckland, New Zealand."
1531955,WOOD,ALAN WILMOT WALTON,A W W,,,07/11/1944,,Corporal,Royal Air Force Volunteer Reserve,,,United Kingdom,'1207598',RUNNYMEDE MEMORIAL,Panel 241.,
1531956,WOOD,ALBERT ERNEST,A E,20,,05/03/1945,,Warrant Officer,Royal Australian Air Force,,,United Kingdom,'426850',RUNNYMEDE MEMORIAL,Panel 284.,"Son of Albert Ernest and Annie Besant Wood, of Sandgate, Queensland, Australia."
1531957,WOOD,ALEC,A,20,,07/11/1944,,Aircraftman 1st Class,Royal Air Force Volunteer Reserve,,,United Kingdom,'1591183',RUNNYMEDE MEMORIAL,Panel 243.,"Son of John Thomas Wood and Alice Wood, of Grimscar, Huddersfield."
1531958,WOOD,ALEXANDER MILNE,A M,26,,17/12/1940,,Sergeant,Royal Air Force (Auxiliary Air Force),,49 Sqdn.,United Kingdom,'817163',RUNNYMEDE MEMORIAL,Panel 21.,"Son of John Wood, and of Williamina Wood, of Aberdeen."
1531959,WOOD,CHARLES AINSWORTH,C A,,,30/08/1941,,Squadron Leader,Royal Air Force,,258 Sqdn.,United Kingdom,'37030',RUNNYMEDE MEMORIAL,Panel 29.,
1531960,WOOD,CHARLES EDWARD,C E,,,31/10/1941,,Sergeant,Royal Air Force,,76 Sqdn.,United Kingdom,'568343',RUNNYMEDE MEMORIAL,Panel 55.,
1531961,WOOD,CYRIL CHARLES,C C,24,,20/02/1944,,Sergeant,Royal Air Force Volunteer Reserve,,460 Sqdn.,United Kingdom,'1602462',RUNNYMEDE MEMORIAL,Panel 240.,"Son of Charlie Jesse and Annie Elizebeth Wood, of Beaconsfield, Buckinghamshire."
1531962,WOOD,CYRIL PATRICK JOSEPH,C P J,,D F C,14/04/1942,,Flight Lieutenant,Royal Air Force Volunteer Reserve,,403 Sqdn.,United Kingdom,'69442',RUNNYMEDE MEMORIAL,Panel 66.,"Son of Mr. and Mrs. G. W. Wood, of Cluddley, Shropshire."
1531963,WOOD,DAVID THOMAS,D T,21,,11/12/1944,,Corporal,Royal Air Force Volunteer Reserve,,228 Sqdn.,United Kingdom,'1424519',RUNNYMEDE MEMORIAL,Panel 241.,"Son of Percival Thomas Wood and Dorothy Beatrice Wood, of Bedminster, Somerset."
1531964,WOOD,DAVID THOMPSON,D T,,,20/01/1944,,Flying Officer,Royal Air Force Volunteer Reserve,,415 Sqdn.,United Kingdom,'129415',RUNNYMEDE MEMORIAL,Panel 210.,
1531965,WOOD,DENIS,D,23,,30/01/1944,,Sergeant,Royal Air Force Volunteer Reserve,,207 Sqdn.,United Kingdom,'995101',RUNNYMEDE MEMORIAL,Panel 240.,"Son of John and Maria Wood, of Huddersfield."
1531966,WOOD,DUDLEY WILLIAM OLIVER,D W O,23,,04/09/1944,,Flying Officer,Royal Air Force Volunteer Reserve,,515 Sqdn.,United Kingdom,'143222',RUNNYMEDE MEMORIAL,Panel 210.,"Husband of Eileen Florence Wood, of Newbury Park, Essex."
1531967,WOOD,EDWARD,E,29,,27/01/1944,,Pilot Officer,Royal Air Force Volunteer Reserve,,149 Sqdn.,United Kingdom,'168823',RUNNYMEDE MEMORIAL,Panel 213.,"Son of James and Mary Wood, of St. Katherine's, Aberdeenshire."
1531968,WOOD,EDWARD ELLIS ALEXANDER,E E A,26,,17/05/1940,,Flying Officer,Royal Air Force,,4 Sqdn.,United Kingdom,'39771',RUNNYMEDE MEMORIAL,Panel 6.,"Son of Thomas Edward and Gertrude May Wood, of West Clandon, Surrey."
1531969,WOOD,EDWARD HENRY,E H,21,,29/08/1944,,Flight Sergeant,Royal Air Force Volunteer Reserve,,254 Sqdn.,United Kingdom,'1579423',RUNNYMEDE MEMORIAL,Panel 223.,"Son of Henry and Doris Ann Wood, of Selly Oak, Birmingham."
1531970,WOOD,EDWIN ERNEST,E E,23,Mentioned in Despatches,16/10/1944,,Flight Sergeant,Royal Air Force Volunteer Reserve,,115 Sqdn.,United Kingdom,'1576342',RUNNYMEDE MEMORIAL,Panel 223.,"Son of Ernest E. and Rose Wood; husband of Ilma Constance Wood, of Lozells, Birmingham."
1531971,WOOD,FRED HALL,F H,32,,24/06/1942,,Pilot Officer,Royal Air Force Volunteer Reserve,,103 Sqdn.,United Kingdom,'120643',RUNNYMEDE MEMORIAL,Panel 72.,"Husband of Elizabeth Alfreda Wood, of Allenheads, Northumberland."
1531972,WOOD,FREDERICK MACINTOSH,F M,25,,19/03/1942,,Flight Sergeant,Royal Air Force Volunteer Reserve,,,United Kingdom,'965775',RUNNYMEDE MEMORIAL,Panel 77.,"Son of William K. and Mary Wood, of Dundee."
1531973,WOOD,GEORGE,G,22,,05/10/1940,,Sergeant,Royal Air Force,,144 Sqdn.,United Kingdom,'580689',RUNNYMEDE MEMORIAL,Panel 21.,"Son of Arthur and Mary Wood, of Woodseats, Sheffield; husband of Irene Wood, of Bridlington, Yorkshire."
